image_names,compactness,avg_red_channel,avg_green_channel,avg_blue_channel,multicolor_rate,asymmetry,average_hue,average_saturation,average_value
PAT_361_1567_487,11.342365624049327,0.6865151,0.38465714,0.33018827,38.02702247688524,0.3046852316822084,0.025687467,0.5253517,0.6865151
PAT_361_1568_456,10.49888121501034,0.79480064,0.5098136,0.47322348,53.36979479336187,0.5050621958324188,0.09895023,0.41223612,0.79658026
PAT_361_743_82,12.765702523448093,0.5923881,0.36387935,0.38447553,101.1926316748886,0.17387440127106557,0.8459236,0.39052948,0.5926688
PAT_362_744_283,9.039318422833615,0.6723793,0.4370553,0.34784076,44.951347609213165,0.12156712825206216,0.045765165,0.48470232,0.6723793
PAT_363_745_516,13.897628958825528,0.657013,0.49706486,0.510485,30.31424296168488,0.3559381783182285,0.8638207,0.24393995,0.657013
PAT_363_746_18,9.897753094144775,0.6603311,0.5365958,0.5369821,48.926822032907694,0.21240244141897727,0.4718514,0.19593923,0.6603311
PAT_364_748_278,9.958460063636192,0.573412,0.37816772,0.3763623,83.08395896205357,0.2946482683605755,0.42416102,0.37065136,0.5734149
PAT_364_749_377,8.811327756260418,0.5593461,0.39924634,0.43477553,107.67908958205152,0.2950646682465601,0.8158536,0.3058337,0.56012225
PAT_365_750_854,12.624444167526283,0.6305819,0.43020666,0.33785015,77.52446479281511,0.48985291099052075,0.052786026,0.4690408,0.6305819
PAT_365_751_709,10.755979516224615,0.66455096,0.45143107,0.34856403,76.62495703022829,0.08812883045675723,0.053445406,0.4821656,0.66455096
PAT_366_2448_563,21.692862710721627,0.5595193,0.49191508,0.49619707,126.76526321934104,1.7513717876260317,0.40597746,0.1703039,0.56836414
PAT_367_753_130,13.704781098254497,0.6283959,0.4427877,0.37539235,92.48535423981258,0.20934487971545443,0.044251002,0.40899634,0.6283959
PAT_368_1652_525,11.019350978371067,0.7262407,0.4886775,0.47213316,123.04492201728505,0.3122378912548682,0.17500967,0.36315018,0.72625303
PAT_368_1652_733,10.19110263029451,0.61707956,0.48287243,0.47679526,108.37365695935708,0.2466447967115797,0.30001026,0.24229276,0.6171284
PAT_368_2427_803,44.02278739411866,0.47113466,0.29344547,0.21873024,37.30098648168906,1.9439355750943375,0.049023148,0.5379804,0.47113466
PAT_369_755_391,10.869492775001591,0.6060538,0.3883597,0.4266579,58.91784912614741,0.2880656853800512,0.94099325,0.3624412,0.6060538
PAT_369_755_733,10.347787997908597,0.71961075,0.4844702,0.5048153,49.144721225944245,0.149613992934656,0.76184857,0.3317469,0.71961075
PAT_369_756_130,10.273606891655916,0.6465971,0.43404242,0.3377223,147.13766292276213,0.24435488006239162,0.057460196,0.49175805,0.6465971
PAT_36_49_935,8.636780092842482,0.6778136,0.35763112,0.3319553,97.705894477795,0.1146705175203851,0.01676378,0.5179704,0.6778136
PAT_36_50_14,11.998098287708821,0.5419534,0.3021752,0.27162272,37.16024405321618,0.5067871974879632,0.019252293,0.5098731,0.5419534
PAT_370_2558_175,10.063619286321186,0.62112635,0.41334596,0.37715983,136.5915855818094,0.3330583699596315,0.14993688,0.41271317,0.62112635
PAT_370_2558_573,108.4087486368944,0.7043514,0.6070217,0.58227515,109.70856568645357,1.725105926817223,0.21590972,0.18490893,0.70457745
PAT_370_758_322,9.03525138833274,0.85352236,0.61124307,0.52195096,89.54526888909145,0.32352019176867763,0.045021344,0.3940739,0.85352236
PAT_372_760_267,21.34994172122597,0.56651986,0.28319818,0.20047684,157.4606030183503,0.777964551523889,0.047483325,0.6645549,0.56652004
PAT_372_760_355,21.987960621792197,0.3398161,0.19827712,0.20567602,59.753830514113474,0.7357573794730894,0.634317,0.44202673,0.34174386
PAT_373_2598_235,9.012289163721917,0.55683124,0.43056676,0.38038474,103.24252231622502,0.17343631211961164,0.047466442,0.3308712,0.55683124
PAT_373_2598_514,9.741754445280643,0.52023375,0.4072809,0.39070985,132.05898803135165,,0.14708623,0.2743951,0.52023375
PAT_373_761_708,9.428761747746657,0.70164573,0.40316415,0.34823364,128.52250859808197,0.3182280439495924,0.027975963,0.5202156,0.70164573
PAT_374_762_794,9.469848792304493,0.6542678,0.3980632,0.3767381,104.5933623915883,0.1846511413875707,0.1725554,0.43877608,0.6542678
PAT_375_763_732,8.58953138668086,0.6945707,0.43075967,0.43686998,93.68495989773868,0.1020497571069619,0.56414866,0.3956849,0.6945707
PAT_375_763_980,8.378041603471008,0.7130393,0.40331268,0.34566635,40.60497236418599,0.11688057737670347,0.026220031,0.51699066,0.7130393
PAT_375_764_705,10.316039598481911,0.5362454,0.31489304,0.3083441,92.83521277382964,0.25322824426506657,0.33193028,0.45223892,0.5362454
PAT_377_1580_534,22.698331961102873,0.5389806,0.3059165,0.25993338,100.05901303205233,1.8240814611819205,0.030287575,0.52543414,0.5389806
PAT_377_768_643,8.733120022272454,0.49476224,0.31806546,0.36732826,60.21297762382256,0.23026929607966182,0.9320818,0.36181465,0.49476224
PAT_378_769_36,11.99514700926288,0.7657465,0.31173202,0.2639738,79.05330769804266,0.1670592458732729,0.15291609,0.6745604,0.7657465
PAT_378_770_302,15.35740301540195,0.76626724,0.38903362,0.3304912,95.66599347205583,0.3020525747280343,0.05467894,0.57743317,0.76626724
PAT_379_1531_17,8.25275138181437,0.64282346,0.42611867,0.38489154,62.56841632021128,0.09358618372930405,0.120427705,0.4131271,0.64282346
PAT_379_4405_969,16.425927380548572,0.6310028,0.49687523,0.47606447,108.73343326530824,,0.15924586,0.25700754,0.63116676
PAT_380_1540_432,13.21263730099349,0.5840819,0.3895023,0.37514988,46.68511712335192,0.4462728663761974,0.14160146,0.3613325,0.5840819
PAT_380_1540_525,9.029074430599747,0.67089295,0.5488462,0.6405808,42.450252090267504,0.24167408568315843,0.84338284,0.19569184,0.6795646
PAT_380_1540_959,9.179409077446245,0.59918183,0.4160824,0.39285755,76.11655386135716,0.15329351685576756,0.26299143,0.35553738,0.5991824
PAT_380_773_362,8.712391970075744,0.61289525,0.43369862,0.41659218,70.69561632985076,0.1156798412454137,0.28854665,0.33019838,0.6128966
PAT_380_774_185,9.964296346184526,0.46579453,0.4382253,0.44430336,111.80712483914495,0.19852709426994178,0.46733865,0.13934088,0.48342323
PAT_381_775_253,8.722927399793758,0.4917832,0.4073444,0.44394663,109.26875863672751,0.12893838667966404,0.86397046,0.19703561,0.49959022
PAT_381_775_566,8.393584105206205,0.4806055,0.2894205,0.23367351,76.99487211580877,0.11907636459817618,0.03884353,0.54472846,0.4806055
PAT_383_777_129,8.783702870047255,0.6556036,0.48789403,0.50003004,87.38481924621493,0.14885773716038853,0.64165735,0.280842,0.6556036
PAT_383_779_429,10.222474326246676,0.5971193,0.4397181,0.44158626,69.55129295738597,0.19032410926592755,0.5521104,0.2835865,0.5971193
PAT_384_782_292,9.543891002161567,0.9006241,0.68368304,0.66615087,70.6085439065325,0.08717510669913031,0.14873122,0.26394212,0.9006241
PAT_385_783_22,180.25191894526017,0.8113316,0.6399095,0.6043089,79.9604299264654,1.696576907469263,0.17654532,0.26169875,0.8113316
PAT_385_783_574,10.941941817872122,0.6497371,0.4447763,0.4782237,81.70483322352206,0.19017881003099016,0.8346727,0.3259376,0.6497371
PAT_386_1554_280,22.49281353104307,0.6138539,0.41556698,0.41288048,99.46976709838083,0.6505843259719998,0.46793664,0.34694013,0.6138622
PAT_386_1554_362,81.10070518018608,0.56225467,0.37789935,0.38345462,166.7989902042243,,0.4306364,0.39900857,0.56605333
PAT_386_1554_455,25.382002076493652,0.57245266,0.40609685,0.3903831,147.00986855458933,0.8299714626433577,0.24895436,0.33365452,0.57259434
PAT_386_784_470,8.15525952212633,0.54960173,0.2671996,0.2268812,48.4068142750785,0.14254514297896104,0.021354644,0.599546,0.54960173
PAT_386_785_536,9.367866920022008,0.5153448,0.436265,0.3364234,123.1781042588625,0.07262033223651458,0.09538669,0.36226308,0.5157195
PAT_387_1614_866,8.508488345530646,0.5979046,0.34422266,0.3357645,109.39346572212393,0.07015114149950312,0.33166933,0.45862505,0.5979046
PAT_387_786_213,12.506208940847841,0.591327,0.32115963,0.27408606,105.87542583614278,0.0933913072353621,0.046981603,0.5514617,0.5913276
PAT_387_786_782,9.857293897175536,0.7868367,0.5507017,0.530505,98.83966095865074,0.1319564042707825,0.20678338,0.33516496,0.7868367
PAT_388_1589_976,14.471449728927178,0.52236027,0.4491344,0.4618779,91.6627452905994,0.4931811724115602,0.6724096,0.15804033,0.52473474
PAT_388_1590_169,10.161315317091438,0.6036651,0.48360303,0.42380506,101.18597626771067,0.141779067332785,0.09675184,0.30873832,0.6039367
PAT_388_1590_328,22.77969455300643,0.90610296,0.59772575,0.54025716,43.119822288663734,0.8035584876219192,0.026763413,0.40617946,0.90610296
PAT_388_1592_576,39.030914233064614,0.79103166,0.5373421,0.49324226,95.82478018041871,1.6573992696324022,0.07271041,0.38444248,0.79103166
PAT_388_1592_850,27.91693453019429,0.7424509,0.46904913,0.43064123,61.22269519662806,0.8765716620709508,0.07373398,0.43245906,0.7424509
PAT_388_4500_103,8.878738688371707,0.8321749,0.5903391,0.4675135,54.02511588238793,0.0644162947817863,0.056166023,0.44041178,0.8321749
PAT_388_787_818,23.07602393520754,0.6319475,0.4414967,0.50839925,74.25816733219526,0.9000793639545971,0.9301057,0.30450755,0.6319475
PAT_389_2600_833,8.695914781387149,0.6482819,0.45243028,0.41604015,46.48685800127377,0.13193133270382704,0.073486954,0.36792076,0.6482819
PAT_38_1002_34,17.507341027527204,0.5951008,0.5007851,0.49117768,60.97786336488165,0.42766141710778377,0.24979016,0.18173796,0.5952109
PAT_38_1002_668,11.986524680469971,0.76709205,0.50437593,0.47817275,91.60670330711206,0.4253026045253481,0.08387649,0.38440353,0.76709205
PAT_38_1003_226,10.569009790488648,0.7670705,0.51211673,0.48725656,94.9724679809924,0.30690883008123143,0.09825193,0.37377077,0.76709783
PAT_38_53_198,9.017580845636846,0.54950285,0.32179052,0.32635,111.33123580129404,0.22964262959670156,0.55690646,0.44331905,0.54950285
PAT_38_54_234,8.489054105841607,0.70401317,0.47243038,0.4319359,55.81874696679647,0.13312823270631988,0.028904269,0.38831186,0.70401317
PAT_390_790_505,10.917544568671492,0.55631113,0.34371397,0.29122162,77.42845742863594,0.29958159502213094,0.047091633,0.49776146,0.55636495
PAT_392_792_22,13.501019718174994,0.72059256,0.3822156,0.279851,56.203721266113355,0.29936319421897367,0.038709283,0.6203392,0.72059256
PAT_392_792_712,9.956309165045843,0.7962898,0.49442804,0.3886158,80.44079895142208,0.0647887738065821,0.04591421,0.51909477,0.79629844
PAT_393_793_852,8.683787342935899,0.5983576,0.35804033,0.3072702,58.80344258410474,0.19291719720141018,0.029564546,0.48968711,0.5983576
PAT_394_1562_579,8.037475799148972,0.6202744,0.3631027,0.32541844,50.10521321838863,0.0961354633254899,0.036273133,0.48168695,0.6202744
PAT_395_795_43,10.62538780762995,0.57153124,0.4203317,0.41044408,83.16032510939621,0.28604753477323785,0.23482704,0.29186383,0.57153124
PAT_396_796_394,8.068934538057208,0.7620787,0.5667969,0.5722956,137.5580118596303,0.16874497779461192,0.5689991,0.27503482,0.7620787
PAT_397_797_638,12.898530112861586,0.612666,0.44828054,0.47921365,32.84506695222147,0.42539457906989636,0.67874354,0.28194743,0.6127816
PAT_397_798_482,9.274236286299235,0.5791014,0.4246517,0.48589483,124.72761744275273,0.2364614538065335,0.9022513,0.28087953,0.5796219
PAT_398_799_163,10.415747895997605,0.36009178,0.2824285,0.26854494,144.35080542645565,0.10250983695287248,0.23443483,0.28264338,0.36020288
PAT_39_55_233,8.146373712923463,0.37416062,0.29572654,0.31118608,56.30090927339805,0.034950508755940295,0.66132706,0.24032384,0.37657836
PAT_400_801_376,23.117111795824975,0.62186015,0.37486273,0.2853622,61.65161556099997,,0.04415877,0.5471309,0.62186015
PAT_401_4594_970,9.799374901663766,0.7103016,0.5122771,0.495512,52.75914094328682,0.16684690004223332,0.16047171,0.30585656,0.7103016
PAT_402_803_739,14.634568810455672,0.8359568,0.54010844,0.4645811,81.80404810929079,0.5297095985601229,0.050485753,0.44919413,0.8359568
PAT_403_804_994,8.801810669872612,0.42487645,0.4432242,0.44859666,73.52527417061576,0.2332496223174959,0.34742135,0.14429443,0.4718498
PAT_404_805_575,8.005682279882535,0.5659763,0.45782632,0.43013078,64.06104355684877,0.11401097914487392,0.18040232,0.24729739,0.5660335
PAT_406_1542_301,8.831936852923409,0.5759489,0.34547982,0.2777833,70.04193853577878,0.16662269831160006,0.03766595,0.5208678,0.5759489
PAT_406_1542_754,8.34419534909918,0.4394453,0.2766218,0.22539482,50.5745664593826,0.03552883964824109,0.05106907,0.48865077,0.4394453
PAT_406_808_560,8.18273605945765,0.72813094,0.5304292,0.45738995,102.84263049220411,0.07640255462883944,0.045384396,0.38111007,0.72813094
PAT_406_808_975,8.178365330689184,0.7044009,0.4953548,0.41808063,102.5317172824634,0.03751385528456766,0.04505657,0.4145254,0.7044009
PAT_406_809_581,11.236152668531828,0.59974027,0.33122435,0.20832045,45.11472213500328,0.4844251906006474,0.052486785,0.6635129,0.59974027
PAT_407_810_390,8.509997352991748,0.59433246,0.34951186,0.33445847,66.23027510691537,0.15958572400725024,0.25637227,0.4459869,0.59433246
PAT_408_811_808,10.482532394595772,0.7295524,0.58811694,0.61186224,148.21564938004053,0.1753683653501524,0.85482585,0.20877436,0.72974926
PAT_409_2614_24,8.172893835641938,0.74235505,0.5034023,0.5249034,54.5444939527797,0.07701938018227068,0.7663618,0.32751268,0.74235505
PAT_409_2614_805,9.102385412224207,0.86491734,0.68842506,0.5364303,94.56357341108017,0.2328743727335395,0.077891365,0.38529122,0.86491734
PAT_409_812_974,8.400838943331678,0.7191884,0.4736987,0.40243843,90.37472932097167,0.13791472892389242,0.06879368,0.45274383,0.7191889
PAT_40_56_160,8.461907717924603,0.56794053,0.3381202,0.3060791,40.91664890464959,0.06552486793577801,0.039450128,0.46669412,0.56794053
PAT_40_56_499,11.289072206683953,0.5688107,0.34388778,0.3000148,35.498951474251726,0.15466157990726068,0.039584253,0.47756892,0.5688107
PAT_411_815_692,9.666543957841174,0.40100136,0.26911688,0.20171192,62.56717631974906,0.5480980436519015,0.058659818,0.50227696,0.4010186
PAT_412_818_61,10.479431090978245,0.8505451,0.5554715,0.48688367,124.30887147287177,0.25836450391270777,0.048052505,0.43591237,0.85055286
PAT_413_819_268,11.719400560927044,0.57958794,0.39182153,0.390106,87.26436936797893,0.47357136489350543,0.44280612,0.3555035,0.5795893
PAT_413_819_550,6.657298771649667,0.6514652,0.43369493,0.39905575,111.38216705006536,,0.20241423,0.40577242,0.6514652
PAT_414_822_420,10.662556447792594,0.5656336,0.42000446,0.3056687,100.19236379377922,0.46702386169325943,0.07341035,0.4760324,0.5656336
PAT_416_824_540,8.569794919398943,0.5846286,0.16363798,0.21372335,95.09447644805739,0.1479380088234783,0.9694579,0.7254897,0.5846286
PAT_417_3537_45,9.470942173891933,0.45266286,0.40560904,0.40459904,95.76791297577793,0.06631195407919456,0.37175068,0.15050673,0.4575904
PAT_417_828_723,15.395760375313097,0.4438407,0.39218768,0.39321518,90.26827787765066,0.6038366577222797,0.39090163,0.16328359,0.44917622
PAT_419_2767_323,20.445365062097043,0.62899154,0.36055255,0.27950147,84.4502950997587,,0.038708847,0.563359,0.62899154
PAT_419_2768_910,9.221300744807694,0.6047362,0.5358529,0.46498573,88.5874620144007,,0.08752282,0.23417273,0.6048526
PAT_419_832_706,12.025656946047242,0.4677888,0.24795207,0.26742885,86.8124109979787,0.3181268987462982,0.78754395,0.50673795,0.46779582
PAT_419_833_148,10.210968524849472,0.6356478,0.35985583,0.26199228,81.95924091658357,,0.043299455,0.59228903,0.6356478
PAT_41_57_2,10.162406585640134,0.41147202,0.25082162,0.21109088,108.72025213297358,0.19545172167228686,0.04971051,0.5172316,0.41147202
PAT_420_834_450,10.266582332327514,0.59850156,0.4863211,0.47143653,100.35092670036741,0.14134052287842439,0.20563982,0.24937537,0.59884816
PAT_420_834_948,8.812231013836616,0.5706901,0.3816624,0.3180661,108.76396544274218,0.16254665130636062,0.043211475,0.46153244,0.5706901
PAT_422_837_617,13.788077360145024,0.52342856,0.37395337,0.32966262,122.81775409866916,0.7771957806013545,0.09540933,0.39304864,0.5235733
PAT_422_837_683,8.500399921032567,0.52019083,0.32392272,0.37208465,78.19740298329454,0.15966983822234704,0.948089,0.38520372,0.5202652
PAT_423_839_596,16.484463175920958,0.7900516,0.5293363,0.5021984,75.5243258753793,0.6685850775346229,0.064963706,0.36792412,0.7900516
PAT_423_839_717,11.10322628943384,0.63309324,0.49872416,0.50806093,109.58846356231307,0.5660208055980668,0.7682533,0.22086029,0.6333063
PAT_425_841_644,8.382761487988422,0.45584586,0.23760733,0.2453868,51.01087718344812,0.1065944473842672,0.58142424,0.49901715,0.45585862
PAT_426_842_458,10.109424330172363,0.6357425,0.39607108,0.35318992,62.628957699585264,0.24456534894718981,0.031717524,0.44681665,0.6357425
PAT_428_845_189,8.837295906466192,0.5793139,0.45485756,0.455847,114.77618525383392,0.16534643012173497,0.48158574,0.24610966,0.5828156
PAT_42_58_13,8.788015007666434,0.52026606,0.25019142,0.2072383,77.03224943282753,0.2207466646521483,0.022890128,0.6108621,0.52026606
PAT_430_848_476,9.082771088877838,0.56730795,0.35604024,0.34971857,53.98194298120147,0.28386286216729356,0.37376404,0.39961424,0.56730795
PAT_430_848_550,9.602485308021507,0.65281296,0.48442262,0.49274844,71.74024618477343,0.4461182331934887,0.7186532,0.26979527,0.65281296
PAT_432_851_386,8.874164398213184,0.49856755,0.20840603,0.17991875,82.15679545515192,0.28595869915542227,0.09620976,0.6825384,0.49856755
PAT_433_2650_417,10.849715147195365,0.6304894,0.38621852,0.19140863,94.4012066875286,0.11962350572673404,0.07378192,0.7065945,0.6304894
PAT_433_852_20,8.851569992890486,0.23386419,0.11929974,0.10674953,120.95804306190252,0.19605913275736261,0.1497776,0.6061023,0.23386419
PAT_435_854_68,12.170349664016268,0.5817095,0.46577007,0.43688306,62.3385456473299,0.3988468010100294,0.19239041,0.26330602,0.58172494
PAT_437_857_425,8.573740205792786,0.79243314,0.6397289,0.65159816,52.22936396311394,0.24019026609355718,0.84821343,0.19443543,0.79243314
PAT_439_2887_834,8.466723261128191,0.6149399,0.52422655,0.5607095,32.982295595447184,0.15735376010931487,0.9249483,0.15051344,0.61539215
PAT_439_859_283,11.89389263266186,0.48132938,0.2949685,0.24314429,43.42537181976022,0.4212706388094407,0.03597154,0.49771702,0.48132938
PAT_439_859_84,14.845825167162802,0.77518076,0.57119066,0.43186492,71.74338979464356,0.428468694069373,0.06795677,0.45009553,0.77518076
PAT_43_1017_483,9.318241010306307,0.6539611,0.45123345,0.4010277,47.034535769743776,0.30136933874863325,0.037756637,0.38908663,0.6539611
PAT_43_61_210,21.728934704560537,0.65882826,0.3871555,0.35818663,112.06731732094796,0.5742038822056648,0.08105898,0.46798015,0.65882826
PAT_441_2868_663,68.24196872582303,0.5826089,0.40722415,0.3627161,77.24349994743358,,0.06970101,0.3855662,0.5826123
PAT_441_861_415,11.513187493511316,0.6345454,0.40619296,0.2961054,69.07456878648546,0.2943849123000185,0.0541948,0.5389334,0.6345454
PAT_441_861_542,13.572488151667848,0.46855307,0.2958276,0.2793889,98.12035755717633,1.4137707558485806,0.10955552,0.4190921,0.4685534
PAT_442_863_795,8.517056248692707,0.71797615,0.49898458,0.52022237,45.755873195619195,0.13940286695861515,0.75105894,0.31250092,0.71797615
PAT_443_864_894,8.336992610223996,0.5483359,0.3239691,0.2475869,20.7229510092375,0.11046778063108749,0.047819514,0.5525328,0.5483359
PAT_445_871_524,18.472286535910477,0.6071893,0.3256925,0.2923866,81.41043394662937,0.39050600327976165,0.117273636,0.55232567,0.6071893
PAT_447_873_329,9.390851246634197,0.662236,0.49409157,0.45791334,72.32869803345972,0.4288802987024971,0.20597303,0.31688353,0.662236
PAT_448_875_81,9.607101762217273,0.6723988,0.4444284,0.4298901,54.22620813607821,0.21909146136182742,0.14097534,0.36423653,0.6723988
PAT_451_878_634,15.494569682112859,0.5640632,0.4589225,0.46671876,63.67158945053672,0.675205513804524,0.49617574,0.20631464,0.56426454
PAT_451_878_890,40.882611726519464,0.76954645,0.5360706,0.45560825,65.50192022398839,1.3570664930609413,0.042202257,0.41288453,0.76954645
PAT_453_883_719,8.818739107321216,0.8567256,0.49420625,0.4857935,125.60347332981577,0.2555829765220096,0.31071383,0.44680545,0.8567279
PAT_455_885_115,12.950068133641015,0.7311799,0.52152663,0.5004528,72.43215549058183,0.04230078457405754,0.24542634,0.3235449,0.7311799
PAT_456_888_961,10.387706955829731,0.5648893,0.459115,0.53150105,65.74871630357006,0.32242498486566845,0.8778912,0.19449763,0.56777614
PAT_457_889_346,9.388189120500748,0.65109426,0.35722435,0.35747382,59.43399417289041,0.04146056964279316,0.5104035,0.47597545,0.65109426
PAT_457_890_255,10.519743225582959,0.7724574,0.6203404,0.61355424,78.69324617387437,0.4296493973385747,0.53160566,0.23630245,0.7724851
PAT_458_891_709,8.575694809376419,0.4934275,0.45035952,0.4711574,56.11964991438385,0.30600556145335617,0.73472977,0.104235224,0.5002844
PAT_459_892_804,12.579730010684827,0.57002497,0.33997485,0.36970738,152.13464733536898,0.2838371134493074,0.9109732,0.43138087,0.5700749
PAT_45_65_551,9.910962393985818,0.49676928,0.22746973,0.19087599,96.80941580070754,0.26854140213095723,0.0287704,0.6344607,0.49676928
PAT_45_66_822,17.645267227412063,0.45277867,0.33080956,0.24927971,128.40854354723376,0.6875043431636345,0.06654698,0.47709107,0.45277867
PAT_460_893_307,8.34273972491877,0.49671984,0.351048,0.3309103,102.6507725605373,0.5121600534818426,0.12462344,0.34863982,0.49681365
PAT_460_893_883,21.955232172763225,0.769958,0.48793763,0.40055123,118.40631085269375,0.47843093413774684,0.079769604,0.48711213,0.7699613
PAT_460_894_242,9.807174318670755,0.48079422,0.33704758,0.2822781,126.57482526789003,0.11664873314705494,0.049669147,0.43697676,0.48086002
PAT_460_894_401,10.002807992553661,0.5854451,0.3557304,0.2838657,130.3633673717771,0.742923621667782,0.04344854,0.54231155,0.58544534
PAT_460_894_429,8.424386358101279,0.49591288,0.41979334,0.4243812,60.742286952118846,0.09884961056356922,0.5519361,0.18430848,0.4986951
PAT_461_895_72,10.251298571852434,0.57580364,0.21696524,0.17631903,115.91097673703672,0.1368050637284389,0.02708705,0.71391976,0.57580364
PAT_462_896_893,10.298537165053991,0.4750207,0.27052066,0.28580672,94.5088139976435,0.35546427408999715,0.7642383,0.45269462,0.4750218
PAT_463_897_440,8.902611515233005,0.4552638,0.38203377,0.4094328,69.41602206590044,0.3983759293517284,0.76195425,0.17525293,0.45826492
PAT_464_1794_271,16.83277941677947,0.734096,0.49933276,0.43218604,42.02934432695719,,0.048217095,0.41527486,0.7341295
PAT_464_1794_78,9.734600354892914,0.7997036,0.48244825,0.44649488,48.630821161868354,0.30728002068852495,0.031350646,0.4476607,0.7997036
PAT_464_899_646,10.690272115724593,0.5318099,0.2604395,0.2741273,94.35763331054828,0.295175515614131,0.68591946,0.57778794,0.5319896
PAT_464_900_548,8.857837781524502,0.4185198,0.25696024,0.27245802,79.72347863589737,0.19216455344371686,0.8072949,0.43592742,0.41881102
PAT_465_901_106,8.341126739447914,0.45129153,0.31214646,0.2502318,55.313652234537,0.20694568032635555,0.050689377,0.45695946,0.45129153
PAT_465_901_627,8.47914267363938,0.4923649,0.34465748,0.27373496,115.97064077328834,0.24166902335672588,0.053776402,0.45473453,0.4923649
PAT_466_903_893,11.941293410394787,0.6289526,0.4782567,0.45113742,125.2903136148647,0.37113164364887075,0.16104788,0.29630253,0.6289526
PAT_467_904_235,11.743572183400797,0.5459007,0.3906746,0.38030252,55.195203251282315,0.40373640158362184,0.35374996,0.31583986,0.5459007
PAT_467_904_535,10.312664598648704,0.48507628,0.3411024,0.255467,48.16878826891604,0.15190400524932227,0.06591093,0.4861101,0.48515692
PAT_468_4775_268,10.957856490951862,0.8051724,0.7079814,0.67180645,58.4651299970091,0.655582676332415,0.050462175,0.1670457,0.8051724
PAT_468_905_765,8.824398027614054,0.5760108,0.45045555,0.4243108,125.61943145432929,0.13427505542207072,0.23420413,0.29428172,0.5781051
PAT_46_879_225,17.021521333261887,0.57905245,0.37082538,0.358197,42.40275274694282,0.6126814236717953,0.2828507,0.3922629,0.57905245
PAT_46_879_386,12.982020967422336,0.56868666,0.3408541,0.3417994,40.173484218439974,0.4222962246160409,0.49218976,0.41835254,0.56868666
PAT_46_880_140,10.209925669955176,0.6228632,0.39689144,0.45293525,29.55465445802641,0.23830242077773497,0.8805686,0.3675062,0.6229439
PAT_46_880_308,10.133573519454368,0.5177008,0.32134786,0.3408626,46.20377887093385,0.2126877833244856,0.72789085,0.39411095,0.5177008
PAT_46_881_14,10.002831831276891,0.66777277,0.5338957,0.55404466,60.392299487185724,0.21489306165103594,0.62023854,0.21524753,0.66844594
PAT_46_881_939,12.97253995234311,0.6675393,0.5407555,0.5731338,69.94133107728463,0.3122778369986883,0.78382856,0.20056361,0.66874176
PAT_470_908_103,14.74489564961211,0.8120042,0.53779477,0.5361659,104.15774994294426,0.2401668828709729,0.47576937,0.3556165,0.81200427
PAT_471_909_344,15.585003949161598,0.41762054,0.3417739,0.32788977,94.99526459954093,,0.20142268,0.20915478,0.41778722
PAT_471_909_353,21.509527104739487,0.45428342,0.44605723,0.44775146,95.50853708931893,0.2977451659792065,0.39652023,0.096126944,0.4744664
PAT_471_909_394,14.556327135736689,0.30049983,0.23898634,0.22901411,72.99715749060935,0.21988022771356242,0.2365188,0.2341234,0.3006809
PAT_472_910_453,13.59645462167236,0.63393044,0.53338975,0.5729883,56.724260757590876,,0.8952945,0.16094182,0.63414246
PAT_473_911_610,10.777900226398115,0.7407547,0.5403607,0.5912602,65.48734654642216,0.20098463382927104,0.91995335,0.2723115,0.7407547
PAT_473_911_630,15.972045101884337,0.74680555,0.53529376,0.59374195,66.40041563337707,0.3888840530949545,0.93478894,0.2855705,0.74680555
PAT_474_912_879,8.609498336845709,0.5669798,0.38856465,0.40240237,111.57416959224925,0.029125277865437848,0.6761904,0.33224657,0.5669798
PAT_475_913_874,9.17929685143678,0.57219243,0.3830235,0.3689713,93.01520365026651,0.21359226326138248,0.24405272,0.3689375,0.5721939
PAT_477_915_389,9.25888190849368,0.5688266,0.42723835,0.4260253,39.98980949301305,0.16843611284288637,0.43859285,0.27212638,0.5693222
PAT_478_1829_141,14.802450392974837,0.7853913,0.77370703,0.74765015,105.38829411985603,0.607984549664302,0.3072963,0.07820878,0.7983088
PAT_478_1829_281,15.030754683774711,0.7242217,0.6984793,0.6985105,56.671879347836864,0.28718583478886844,0.53810394,0.06064858,0.73027307
PAT_478_916_806,9.542494122916347,0.6521809,0.4685406,0.50533634,87.75655548851192,0.2628436977002121,0.939157,0.28726435,0.6521809
PAT_478_916_979,11.963903112528772,0.84881,0.7395874,0.7646717,47.21931212496568,0.24378194286461882,0.7474563,0.13500327,0.8488285
PAT_479_917_41,13.875328571797265,0.7489715,0.5006426,0.498955,146.66513354302194,0.25609102547155854,0.5173314,0.36539716,0.7490112
PAT_479_917_598,8.479227974811126,0.74022293,0.48749617,0.48793086,147.9190065892028,0.16404794041038576,0.5492721,0.37450358,0.74026465
PAT_479_919_97,12.30899291195133,0.64874476,0.43385383,0.44758722,93.93480754663887,0.49750018645293653,0.6153449,0.35813206,0.6488244
PAT_480_921_1,8.716899410356437,0.8696921,0.5337243,0.4466379,104.37293826995572,0.13144176251174125,0.035344336,0.49254602,0.8696921
PAT_481_923_186,11.400114188446071,0.8058475,0.56770027,0.5918094,79.24673452362956,0.2908748805031784,0.72399235,0.30267572,0.8058549
